41,1,2,2,320,1,1,1,3,0,0,3,0,0,3,3,2,0,3,3,1,0,3,3,0,0
18,0,6,6,322,1,1,0,1,3,0,1,3,3,1,1,1,2,2,1,0,3,2,2,1,0
19,0,19,19,323,0,0,1,1,3,3,2,3,3,0,0,1,3,3,3,0,3,0,2,0,0
48,1,29,58,324,1,3,3,3,0,0,3,3,3,3,2,1,0,0,3,3,0,3,3,3,3
45,1,0,0,325,1,3,3,3,1,3,3,3,1,3,3,3,0,0,3,3,1,0,1,1,1
44,0,0,0,326,0,3,3,2,3,3,3,2,0,3,1,2,1,1,3,3,0,1,1,2,3
52,1,0,0,327,1,3,3,3,0,3,3,3,0,3,0,3,0,3,3,3,0,1,1,3,2
19,0,22,32,328,0,1,0,0,2,0,2,1,3,1,2,1,1,1,3,0,1,0,1,0,1
9,0,19,19,329,1,0,0,0,3,0,0,3,3,1,0,1,3,0,1,0,2,0,1,1,0
55,0,13,19,331,0,2,3,3,0,2,3,2,0,3,3,3,2,3,3,3,0,3,3,3,3
18,0,1,1,332,1,2,0,0,1,1,1,1,2,3,2,1,1,0,1,0,3,0,1,0,0
45,1,67,67,333,0,2,2,3,2,3,3,0,1,2,2,3,1,1,3,3,1,3,3,3,2
12,0,13,13,334,0,1,0,0,3,0,0,3,2,3,1,1,2,1,0,0,3,0,0,0,0
33,0,20,20,335,1,3,2,3,1,0,0,1,0,1,0,3,2,1,3,0,1,2,3,0,3
32,0,0,0,336,1,3,2,3,3,1,1,3,3,1,1,3,3,1,3,3,3,0,3,3,1
20,0,3,9,337,1,1,0,0,3,1,2,2,1,2,0,0,1,1,2,0,2,0,1,0,3
37,0,142,0,338,0,2,3,1,2,3,1,0,0,1,2,3,1,3,3,0,1,2,2,1,2
39,1,53,53,339,0,2,0,3,1,3,3,0,0,0,3,2,1,0,1,2,0,3,3,2,2
43,0,64,64,341,0,3,2,3,0,2,3,2,1,3,0,1,0,0,3,2,1,3,3,1,2
51,1,0,0,342,1,3,2,3,3,3,3,0,0,3,2,2,0,3,3,3,0,3,3,3,3
27,0,2,2,343,0,2,2,3,2,1,2,0,3,2,0,0,0,1,3,2,2,0,1,2,1
40,0,51,0,346,1,3,1,3,3,3,3,2,1,3,2,2,1,3,3,2,2,2,1,1,1
8,0,1,1,347,1,1,2,0,3,0,1,0,3,1,0,0,2,0,0,0,2,0,0,0,1
54,0,24,30,348,0,3,3,3,0,3,3,3,0,3,3,3,2,0,3,3,1,3,3,3,3
35,0,35,35,350,0,1,1,2,1,0,2,2,2,3,3,3,2,2,2,2,1,0,1,2,3
58,1,67,80,351,0,3,3,3,0,2,3,3,0,3,3,3,0,3,3,2,0,3,3,3,3
50,0,0,0,352,1,3,3,3,1,3,3,3,1,3,2,3,0,3,3,3,2,1,3,1,2
55,0,13,26,353,0,3,3,3,0,3,3,2,0,3,3,3,1,3,3,0,0,3,3,3,3
19,1,6,6,354,1,0,0,1,2,1,3,3,3,0,0,0,1,0,3,0,1,1,1,1,0
37,0,12,12,355,1,2,3,2,0,2,3,2,1,1,0,3,2,0,2,1,0,0,3,2,2
20,0,7,7,356,0,2,1,3,3,0,1,3,3,0,1,2,0,0,0,0,2,0,2,1,0
40,0,26,26,357,1,1,2,3,1,1,3,1,1,3,3,3,1,2,3,1,1,0,1,3,2
37,0,41,56,359,1,2,3,3,1,2,2,1,3,2,2,3,2,1,3,2,1,0,1,3,2
43,0,3,3,360,0,2,2,2,1,3,2,2,1,3,2,2,1,3,3,3,2,1,2,2,2
8,0,18,31,361,1,1,0,0,3,0,0,0,3,0,0,1,3,3,1,0,3,0,1,0,1
56,0,38,55,362,0,2,2,3,0,3,3,3,0,3,3,3,0,2,3,3,0,2,3,3,3
51,0,12,15,363,0,3,1,3,1,3,3,3,1,3,2,2,0,1,3,2,0,3,3,3,3
7,1,26,26,364,1,0,0,0,0,0,0,0,2,0,0,0,3,3,0,0,3,0,0,0,0
36,0,4,4,365,0,0,1,3,2,3,3,3,3,2,3,3,0,1,1,0,0,3,3,0,0
49,0,32,32,366,1,2,3,3,2,2,3,2,1,2,2,2,0,3,3,3,1,2,3,3,3
54,1,13,13,367,1,3,3,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3
53,0,34,102,368,0,3,3,3,1,3,3,3,0,3,3,3,2,3,3,1,1,2,3,3,3
15,0,38,51,369,1,0,1,0,3,3,0,1,3,1,0,3,3,3,0,2,3,0,0,0,1
53,1,0,0,370,0,2,0,3,0,3,3,3,0,3,3,3,1,2,2,3,0,3,3,3,3
6,0,13,13,371,1,0,0,0,3,1,0,0,3,0,0,1,3,2,2,0,3,0,0,0,0
54,1,0,0,372,0,2,3,2,0,3,3,3,0,3,3,3,0,3,3,2,0,0,3,3,3
42,1,3,3,374,0,3,1,3,1,3,3,0,1,3,1,3,0,1,2,1,1,0,3,3,3
31,0,49,49,376,1,0,1,1,2,2,3,2,3,3,3,2,1,1,1,1,1,1,2,2,1
40,0,18,36,377,0,1,0,2,0,1,3,2,1,3,2,2,0,1,3,2,0,0,2,2,3
37,0,0,0,378,1,1,2,2,1,0,2,2,3,3,2,2,0,0,3,2,0,2,2,2,2
36,1,58,58,379,0,2,1,2,0,1,2,2,0,1,1,3,1,1,3,0,1,3,3,0,1
40,0,2,2,380,1,2,2,3,1,2,3,2,1,3,2,1,2,1,2,1,0,3,2,1,2
41,0,6,13,381,1,2,2,2,2,2,3,2,1,2,1,2,1,2,3,2,0,2,3,2,1
39,0,6,13,382,1,3,0,1,3,0,3,1,1,3,3,3,0,3,3,3,3,3,3,1,1
38,0,10,10,383,0,1,2,3,1,1,1,1,2,2,2,2,0,3,2,2,1,2,2,2,2
38,0,0,0,385,1,1,2,3,1,2,3,3,1,0,0,0,1,1,2,3,0,0,3,3,3
9,0,6,20,386,0,0,1,0,3,0,1,0,3,1,0,1,3,2,2,0,3,0,1,0,0
36,0,6,6,387,1,1,1,1,1,3,0,1,1,3,2,2,1,2,2,2,1,2,2,2,2
27,0,0,0,388,0,2,1,3,2,2,1,1,2,1,0,0,2,3,3,1,1,0,1,3,0
26,0,32,32,389,1,1,1,1,3,3,3,3,3,3,0,1,1,3,0,3,3,0,1,0,1
52,1,6,6,391,1,3,1,3,0,2,3,3,0,3,3,3,0,1,3,2,0,3,3,1,3
24,0,3,12,392,0,1,0,1,2,2,1,1,2,2,1,0,2,2,1,2,1,1,2,2,0
16,0,6,6,394,1,1,0,0,1,1,1,0,3,1,2,0,2,0,2,0,2,0,1,3,0
34,0,0,0,395,1,3,2,2,2,3,3,2,3,3,2,2,1,0,1,1,0,0,3,1,0
46,0,25,25,399,1,3,3,3,1,2,3,3,0,3,0,3,0,0,3,1,0,2,3,2,1
24,0,13,26,400,0,2,2,1,3,1,2,2,2,1,1,1,3,2,2,1,3,0,2,1,2
25,0,18,18,401,0,1,0,1,0,2,2,1,1,1,0,1,0,1,0,0,1,1,1,1,2
40,1,13,26,402,1,3,1,3,1,3,3,1,3,3,3,2,0,3,3,0,2,3,3,0,0
33,1,0,0,403,0,3,1,0,0,0,2,1,0,1,1,3,0,1,3,0,0,0,3,1,1
31,0,2,2,404,1,2,0,2,2,2,2,2,1,1,1,1,0,0,0,1,0,2,2,2,2
37,0,26,38,405,0,1,3,1,3,1,3,3,1,1,1,3,1,2,2,2,1,1,2,2,3
28,0,5,25,406,1,1,0,2,2,1,1,1,2,1,2,1,0,1,3,2,1,1,1,1,2
27,0,10,23,407,1,2,1,3,3,0,2,2,3,2,0,2,1,2,3,1,1,0,2,0,1
6,0,0,0,408,0,0,0,0,3,2,0,0,3,1,0,0,3,1,1,0,3,0,1,0,0
21,0,4,4,409,0,1,2,1,3,1,1,2,2,0,1,2,0,0,1,1,1,0,1,0,1
29,0,29,85,411,1,2,0,3,1,2,2,0,1,2,2,0,0,1,1,2,0,0,1,0,1
23,0,20,20,413,0,3,2,0,2,0,0,1,1,2,1,1,1,3,0,1,1,0,0,1,1
35,0,3,12,415,1,0,0,3,2,0,3,3,2,0,2,3,0,1,3,3,0,0,3,3,0
55,0,6,12,416,0,3,1,3,0,3,3,3,0,3,3,3,0,3,3,3,0,1,3,2,3
3,0,13,13,418,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
36,0,36,36,419,1,1,1,3,0,2,1,1,1,3,3,2,0,2,1,1,1,0,2,2,1
40,0,18,18,420,0,3,2,2,2,3,3,3,2,2,1,3,1,2,2,3,3,0,2,2,3
29,1,0,0,421,1,3,2,2,3,0,1,1,1,3,0,2,2,2,2,0,0,1,1,3,0
28,0,45,0,422,0,3,1,2,3,2,1,3,3,2,1,1,3,1,0,3,2,1,3,0,3
21,0,13,13,423,1,0,0,2,1,2,1,1,1,1,0,0,2,1,2,1,2,1,1,1,1
34,0,4,10,424,0,1,1,3,0,2,2,2,1,3,2,1,2,1,1,2,1,1,1,1,2
42,0,6,26,425,0,3,3,2,1,2,3,2,0,3,2,2,0,1,3,0,1,3,0,1,2
23,0,6,6,428,0,2,1,3,1,1,2,3,3,1,1,2,3,1,0,0,3,0,1,1,2
36,0,25,42,430,0,3,1,2,0,3,2,0,3,1,0,3,3,3,0,3,3,3,3,3,3
32,1,21,21,431,0,3,0,1,0,0,2,3,3,0,0,0,1,3,3,3,2,3,3,0,2
30,0,13,13,432,1,3,2,2,3,1,0,0,0,3,3,3,0,0,2,1,2,1,1,0,1
25,0,37,37,433,1,0,1,1,3,1,1,1,3,2,3,3,2,1,1,3,1,2,1,0,1
35,0,25,25,435,0,1,2,3,0,2,2,2,2,3,3,3,1,1,1,1,2,1,1,0,2
23,0,38,38,436,1,0,0,0,3,2,1,2,1,2,2,2,1,1,1,2,1,0,1,0,1
16,0,12,29,437,0,1,0,1,0,2,1,1,3,0,0,1,3,2,1,0,3,0,0,1,2
27,0,6,24,438,1,0,2,2,2,2,1,2,3,1,1,3,2,1,2,2,3,1,1,2,2
14,0,6,6,440,1,2,2,0,3,2,0,1,2,2,0,1,2,1,1,0,3,0,0,0,0
44,0,0,0,441,0,2,3,3,0,2,3,2,0,3,3,3,0,0,2,0,0,0,3,0,3
52,1,0,0,442,1,3,3,3,0,1,3,3,3,3,3,3,0,1,3,2,0,3,3,3,3
48,0,8,8,443,1,1,2,2,1,2,3,3,2,3,2,3,1,3,3,3,1,3,3,2,3
11,0,32,32,444,0,0,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0
41,1,24,51,445,0,0,0,3,3,2,3,2,1,3,3,2,1,1,3,3,1,2,3,3,2
41,0,51,51,447,0,0,1,2,0,3,3,3,0,0,1,1,0,3,3,0,3,3,3,3,3
37,0,35,35,448,1,0,2,3,1,1,3,3,2,3,1,3,1,2,3,1,3,2,3,1,1
31,0,73,73,449,0,3,1,3,1,0,3,3,3,3,1,3,1,0,1,1,3,0,1,2,2
34,0,9,31,452,1,2,3,2,2,2,2,2,0,2,1,3,1,1,1,1,1,0,1,1,2
40,0,51,0,457,1,2,2,2,1,2,3,2,1,3,2,3,1,1,2,2,1,1,1,2,2
37,0,6,8,458,0,3,1,3,3,2,3,3,1,3,0,3,2,3,0,3,3,0,3,3,1
30,0,6,16,459,1,1,2,1,2,1,3,1,2,1,2,2,2,3,1,0,2,2,1,2,3
42,1,6,13,461,1,3,1,3,0,1,3,1,0,3,3,3,2,1,1,2,1,2,2,2,2
51,0,2,3,464,1,2,3,3,0,1,3,2,0,3,3,3,2,3,3,3,0,1,3,2,3
42,1,26,41,465,1,2,1,3,1,3,3,3,1,3,3,2,1,3,3,0,1,0,3,0,2
15,1,0,0,466,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
12,0,1,1,467,0,0,1,1,3,1,1,0,2,1,0,1,1,0,1,0,2,0,1,0,0
39,0,49,109,468,0,3,0,3,0,3,3,2,1,0,3,3,2,2,2,2,3,2,3,1,1
10,0,19,25,469,1,0,0,0,3,0,0,0,1,1,0,0,2,2,0,1,2,0,1,1,0
33,1,3,16,470,0,3,2,3,1,1,1,0,3,2,2,2,3,1,1,2,3,3,3,2,3
57,0,38,51,13,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,2,0,1,3,3,3
17,0,26,40,26,1,1,2,1,3,2,1,1,2,0,1,2,2,0,1,0,3,1,1,0,1
20,0,83,145,29,0,2,1,1,2,1,1,1,3,2,0,2,2,1,1,0,2,1,2,0,1
49,0,32,40,48,0,3,2,3,0,3,3,3,0,3,3,2,0,3,2,0,2,2,3,1,3
23,1,19,19,55,0,2,0,1,3,1,2,2,3,0,1,1,0,2,1,1,2,1,1,2,1
26,0,30,101,64,1,1,1,2,3,1,2,2,3,2,2,2,3,1,3,0,1,0,3,1,1
28,0,42,42,130,0,3,2,1,2,2,1,2,1,0,1,3,1,2,1,0,3,1,2,0,2
3,1,1,1,139,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0
18,0,18,26,145,1,1,0,1,1,1,1,2,1,1,0,0,1,0,1,0,1,0,1,0,1
39,0,35,105,146,0,3,1,3,1,3,3,1,1,1,1,3,0,3,1,2,3,0,3,1,3
51,0,20,20,147,1,3,3,3,0,3,0,0,0,3,3,3,0,1,3,3,1,3,3,3,3
39,1,0,0,155,0,2,0,3,1,2,3,3,3,3,3,3,0,2,0,2,3,3,3,0,2
47,1,11,14,157,0,1,0,3,2,3,3,0,0,3,3,3,0,0,3,3,0,3,3,3,3
45,0,26,26,159,1,0,3,3,0,1,3,1,3,3,3,3,2,2,3,1,0,3,3,3,3
28,0,43,54,161,1,3,3,0,3,2,1,2,2,1,2,3,3,0,1,3,3,0,1,3,2
41,1,19,26,162,0,3,2,3,0,3,3,2,2,2,0,2,1,3,3,0,2,3,3,1,1
31,0,1,2,165,1,1,0,3,1,1,1,1,1,3,3,3,1,2,3,1,2,0,1,1,0
34,1,13,26,171,1,2,1,1,1,3,2,2,1,2,2,1,1,1,1,1,2,2,3,1,2
21,0,51,0,175,1,1,3,2,3,1,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0
41,0,24,48,176,0,1,2,2,0,3,2,1,0,3,0,3,0,2,3,0,0,0,2,2,3
38,0,13,13,184,1,2,3,2,0,2,3,3,3,3,1,3,1,0,3,0,1,1,3,1,1
36,0,20,26,195,0,3,2,3,1,0,3,2,2,3,3,1,0,3,3,0,2,0,3,0,0
24,0,26,26,197,0,1,0,0,1,0,1,1,0,2,2,2,2,1,2,0,2,2,2,1,0
10,0,8,18,205,0,2,1,0,3,2,2,0,3,0,0,1,3,0,0,0,3,0,2,0,0
41,0,61,61,207,0,2,3,2,3,2,3,2,0,1,2,2,0,2,3,1,1,2,3,1,2
51,0,13,19,216,0,3,3,3,0,2,3,3,0,3,1,3,0,3,3,3,1,0,3,1,3
45,0,28,37,218,1,3,3,3,0,1,1,1,0,3,2,2,0,1,3,2,0,1,3,2,2
29,0,6,7,227,1,2,0,1,3,0,3,3,1,1,0,0,0,0,0,3,0,0,3,3,2
56,0,10,10,234,1,3,3,3,0,2,3,3,0,3,3,3,0,3,3,3,0,0,3,3,3
34,0,0,0,244,1,1,2,2,2,1,2,3,1,2,3,3,1,1,3,0,2,0,3,0,2
4,0,4,10,251,1,0,0,0,3,0,0,0,3,0,0,1,2,0,1,0,2,0,0,0,0
32,0,25,37,252,0,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1
38,0,2,2,263,0,3,3,3,2,2,2,1,2,3,2,2,2,2,3,2,0,1,1,1,1
26,0,26,26,266,1,0,1,0,3,0,3,3,3,1,1,3,1,3,3,1,1,0,1,1,1
27,0,24,24,267,0,1,0,3,2,1,2,2,2,0,1,2,2,1,2,2,1,0,2,1,2
21,0,0,0,271,1,2,1,1,3,1,1,2,3,2,1,2,2,1,2,1,2,0,1,1,0
30,0,13,13,281,1,0,1,2,3,0,1,1,3,3,2,1,0,3,3,1,0,0,1,3,2
7,0,12,12,282,0,0,1,0,3,0,1,3,3,0,0,1,3,0,0,0,3,0,1,0,0
35,0,12,30,301,0,0,0,0,0,3,2,3,0,3,3,1,1,2,2,0,1,0,2,2,2
23,1,4,4,303,1,1,0,1,1,1,2,1,0,0,0,3,1,1,2,0,1,0,1,0,1
36,0,12,18,305,0,1,1,2,1,3,2,2,3,2,2,3,0,3,2,0,2,2,2,2,1
15,0,3,3,312,0,0,0,1,0,0,0,0,2,0,1,0,1,2,1,0,1,0,2,0,0
48,0,51,69,314,0,3,2,3,2,3,3,3,2,3,3,3,1,3,3,3,1,0,3,1,3
31,0,5,5,321,0,2,1,2,0,2,2,3,3,2,0,1,2,0,2,1,2,2,2,2,2
54,0,68,0,330,0,3,3,3,0,3,3,0,0,3,3,3,0,2,3,1,0,3,3,3,3
21,0,29,29,340,1,0,0,0,0,0,2,1,1,2,1,1,2,1,1,0,1,1,2,0,1
21,1,26,26,345,0,1,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,3,3,2,0
29,1,7,8,349,1,1,2,0,0,0,3,0,1,3,2,3,2,0,2,0,1,2,2,0,1
23,0,5,5,373,1,2,0,2,1,2,2,2,1,1,1,0,0,0,1,0,2,0,1,0,1
33,0,32,32,390,0,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2
14,0,0,0,393,0,0,0,0,2,2,0,2,0,1,0,0,3,1,0,0,3,0,1,3,0
27,0,76,78,396,0,3,1,3,3,0,1,0,1,0,0,3,0,3,3,0,0,0,1,0,1
24,0,26,26,397,0,1,0,2,2,2,2,1,0,1,0,0,1,1,1,1,0,0,1,1,1
33,0,41,62,398,1,0,1,3,3,2,1,3,3,2,3,3,0,0,3,0,0,0,3,1,2
25,0,18,0,410,1,1,2,1,3,3,1,0,0,0,0,3,1,2,3,3,3,0,1,0,0
37,0,22,30,412,0,3,3,3,3,2,2,2,3,2,2,3,1,1,1,3,3,2,2,2,2
47,0,53,63,417,1,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3
40,1,26,32,427,1,1,2,1,2,3,3,2,2,3,3,1,3,2,3,3,3,3,3,3,2
9,0,4,13,434,0,0,0,0,3,0,0,0,2,0,0,0,1,3,0,2,2,0,0,0,0
37,0,3,0,439,0,1,3,2,3,2,3,3,2,3,0,0,0,3,0,2,0,0,2,3,3
47,1,56,61,451,0,3,2,3,1,3,3,3,1,3,3,2,0,3,2,1,1,2,2,1,2
34,0,0,0,453,0,0,2,3,1,3,3,2,0,2,0,3,2,0,1,1,1,0,2,1,3
28,0,0,0,454,1,2,2,1,2,2,2,3,2,0,1,2,2,2,1,1,1,0,1,2,1
37,0,13,20,455,1,3,3,3,0,3,2,1,0,0,0,3,0,3,0,0,0,1,1,1,1
28,1,1,24,460,0,2,3,3,3,2,2,0,3,1,0,1,1,1,1,1,3,3,3,0,3
11,0,13,13,462,0,1,0,2,3,0,0,0,3,0,0,2,3,0,3,0,3,0,3,0,0
35,0,51,0,463,0,1,3,3,1,1,3,0,1,3,3,2,0,1,1,1,2,0,1,1,3
